antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'ProductRelated_Bin_Low', 'PageValues_Bin_Low', 'BounceRates_Bin_High', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})",0.1455960671855797,0.2467841048750512,0.11741089717328963,0.8064153066966797,3.2676954907812004,1.0,0.08148010205956854,3.890885597782074,0.8122316694732712,0.42699642431466023,0.7429891023858344,0.6410894594572376
"frozenset({'ProductRelated_Bin_Low', 'PageValues_Bin_Low', 'BounceRates_Bin_High'})","frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})",0.14838181073330603,0.2467841048750512,0.11962310528471938,0.8061844284925456,3.2667599434766,1.0,0.08300483294316119,3.886250672567756,0.8147856640158574,0.43413618792744574,0.7426825791092699,0.6454560920683179
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})",0.15313396149119213,0.23482179434657927,0.11741089717328963,0.7667201712145533,3.2651150347779563,1.0,0.08145170556052793,3.280087308179458,0.8191756965944273,0.43397940642035127,0.6951300663533165,0.6333600856072766
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High'})","frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})",0.15313396149119213,0.23654240065546908,0.11823023351085621,0.7720706260032103,3.2639840631690964,1.0,0.08200755863784746,3.34953580557495,0.8190503852268558,0.43555689707214,0.7014511687453511,0.6359487179202058
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High', 'Weekend_Label_Weekday'})","frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})",0.12191724702990578,0.2467841048750512,0.0979926259729619,0.8037634408602151,3.2569497993688334,1.0,0.06790538729585611,3.8383056573490553,0.7891787592182333,0.36198547215496363,0.7394683776459181,0.6004208970569336
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High'})","frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})",0.15313396149119213,0.1965587873822204,0.0979926259729619,0.6399143927233816,3.2555878129174123,1.0,0.06789280019521754,2.231250559260966,0.8181173603704816,0.3893229166666667,0.5518208406270521,0.5692277257489355
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High'})","frozenset({'ExitRates_Bin_High', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Short'})",0.15313396149119213,0.24063908234330192,0.11962310528471938,0.7811663991439273,3.24621583301043,1.0,0.08277308931588437,3.470038032030242,0.8170702081301158,0.4363419007770472,0.7118187204954286,0.6391361447541223
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})",0.1476444080294961,0.2467841048750512,0.11823023351085621,0.8007769145394007,3.2448480218968743,1.0,0.08179394043549018,3.780766136532473,0.8116555615354037,0.4280628893503412,0.7355033440610667,0.6399302899390231
"frozenset({'ProductRelated_Bin_High', 'BounceRates_Bin_Low'})","frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_Low'})",0.13494469479721424,0.22056534207292094,0.09610815239655879,0.7122040072859745,3.22899327968994,1.0,0.06634402962768532,2.708288779759281,0.7979905420744939,0.370499052432091,0.6307631566199222,0.5739697599579947
"frozenset({'ProductRelated_Bin_Low', 'BounceRates_Bin_High'})","frozenset({'ExitRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})",0.15313396149119213,0.2467841048750512,0.12191724702990578,0.796147672552167,3.2260897554778216,1.0,0.08412621941733137,3.6949094697861673,0.8148009150604215,0.4385499557913351,0.729357374469618,0.6450857884673186
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",0.1480540761982794,0.19852519459238016,0.09422367882015567,0.6364139457664637,3.2057087115475404,1.0,0.06483121453269718,2.204360690063271,0.8076293099843614,0.3733766233766235,0.5463537321692588,0.5555160938077056
"frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.14985661614092585,0.19696845555100367,0.09422367882015567,0.6287588846364133,3.192180610227714,1.0,0.0647066525847779,2.163099697786766,0.8077866984009923,0.3730132987349984,0.5377004578091443,0.5535641344979072
"frozenset({'ProductRelated_Bin_High', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low'})","frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_Low'})",0.10208930766079476,0.22056534207292094,0.07169192953707497,0.702247191011236,3.1838510275973757,1.0,0.049174566470884105,2.617723945490945,0.7639010858654987,0.28566764609859613,0.617988748690438,0.513642169056881
"frozenset({'ProductRelated_Bin_High', 'Revenue_Label_Revenue_Yes'})","frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_Low'})",0.07628021302744777,0.22056534207292094,0.05350266284309709,0.7013963480128894,3.179993472324411,1.0,0.0366778915633028,2.610264987518384,0.7421449181341503,0.21986531986531987,0.6168971331333245,0.4719834637538444
"frozenset({'BounceRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.11954117165096272,0.2481769766489144,0.09422367882015567,0.7882111034955449,3.176004132770923,1.0,0.06455631225475084,3.549869874010466,0.778161257171526,0.34451767525464344,0.7182995333656415,0.5839371793476404
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.11831216714461286,0.25104465383039737,0.09422367882015567,0.7963988919667591,3.1723395810882162,1.0,0.06452204177541222,3.6785425845881172,0.7766640404358736,0.34246575342465757,0.7281532082326106,0.5858626313619696
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Bin_Low', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",0.15297009422367883,0.19442851290454732,0.09422367882015567,0.6159614354579539,3.168061238838739,1.0,0.06448193088137731,2.097631752311311,0.8079402289569085,0.37216828478964403,0.523271899894663,0.5502900308347503
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday'})",0.15297009422367883,0.19852519459238016,0.09594428512904547,0.6272094268880557,3.1593442241719853,1.0,0.0655758674064749,2.1499331346207273,0.8069120267825384,0.3754408464251363,0.53486925528202,0.5552473052723399
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.1480540761982794,0.25104465383039737,0.11741089717328963,0.7930271167681239,3.1589086031837312,1.0,0.08024271286591331,3.6186158035520624,0.8022046351444202,0.41681210005817326,0.7236512372995244,0.6303582059036442
"frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.14985661614092585,0.2481769766489144,0.11741089717328963,0.7834882449425915,3.1569739285322975,1.0,0.08021993524859775,3.472435125528119,0.8036773358025739,0.4183941605839416,0.7120176579690856,0.6282908375587833
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Weekend_Label_Weekday', 'Revenue_Label_Revenue_No'})",0.15297009422367883,0.19696845555100367,0.09496108152396558,0.6207820032137118,3.151682341607052,1.0,0.06483079831923605,2.117598719613384,0.8060035844537463,0.3724293059125964,0.5277669981862414,0.5514475739862237
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",0.12216304793117574,0.24522736583367472,0.09422367882015567,0.7712944332662642,3.145221703312648,1.0,0.06426595637378049,3.3001935411788588,0.7769750265804188,0.34493101379724056,0.6969874683038163,0.5777621514811108
"frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_High', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_High', 'BounceRates_Bin_High'})",0.09807455960671856,0.1967226546497337,0.060467021712412944,0.6165413533834586,3.1340638142628543,1.0,0.04117353399297573,2.0948213123840276,0.7549686702353942,0.258041958041958,0.52263231518208,0.46195664087332033
"frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_High'})","frozenset({'ProductRelated_Bin_High', 'BounceRates_Bin_High'})",0.11274068004916019,0.1967226546497337,0.06947972142564522,0.6162790697674417,3.132730548318045,1.0,0.047301075559358155,2.093389445458269,0.7672950167004391,0.2895186070331171,0.5223057982977996,0.48473262109779836
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.12216304793117574,0.2481769766489144,0.09496108152396558,0.7773306505700872,3.1321626246972314,1.0,0.06464302563018998,3.3764100235435808,0.7754649356079464,0.3448378458792026,0.7038274400836873,0.5799825917096062
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'PageValues_Bin_Low', 'Revenue_Label_Revenue_No'})",0.15297009422367883,0.24522736583367472,0.11741089717328963,0.7675415104445634,3.1299178533163703,1.0,0.07989844391548785,3.246913612876795,0.8033987847191987,0.4181499854099795,0.6920152122205707,0.6231626696893716
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.12216304793117574,0.25104465383039737,0.09594428512904547,0.7853789403085177,3.128443200543557,1.0,0.06527590505029722,3.4896638160589912,0.7750325320374613,0.3460401891252955,0.7134394449694191,0.5837795484832407
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'PageValues_Bin_Low'})",0.15297009422367883,0.25104465383039737,0.11962310528471938,0.7820032137118371,3.1149964828175496,1.0,0.08122078093393266,3.435625629726407,0.8015919456613054,0.4206280610774992,0.7089321981569819,0.6292522595974329
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Revenue_Label_Revenue_No'})",0.15297009422367883,0.2481769766489144,0.11823023351085621,0.77289769683985,3.114300557916926,1.0,0.08026657800872403,3.310503737255841,0.801507253045268,0.41789748045178104,0.6979311671676514,0.6246462733126288
"frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Weekend_Label_Weekday'})",0.14682507169192954,0.20655469070053256,0.09422367882015567,0.6417410714285714,3.1068821010653367,1.0,0.06389627154974564,2.2147258477642455,0.794835719564591,0.36357888080935813,0.5484768460125685,0.548954629327931
"frozenset({'ProductRelated_Bin_High', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_Low'})",0.09545268332650553,0.22056534207292094,0.06538303973781237,0.6849785407725322,3.105558354431187,1.0,0.04432948598812348,2.4742271838829617,0.7495425611129272,0.26086956521739124,0.5958333953672612,0.490706209465018
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Weekend_Label_Weekday'})",0.1480540761982794,0.20655469070053256,0.09496108152396558,0.6413945766463751,3.105204604509722,1.0,0.0643798176078769,2.2125859165187305,0.7957782416841626,0.3657305143578416,0.5480401495217894,0.5505663878868527
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Weekend_Label_Weekday'})",0.15297009422367883,0.20655469070053256,0.0979926259729619,0.6405998928762721,3.1013572759043635,1.0,0.0663959354741586,2.2076935804204254,0.7999251551732058,0.37468671679197996,0.5470385886570529,0.5575074037963272
"frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High', 'Weekend_Label_Weekday'})",0.14985661614092585,0.20655469070053256,0.09594428512904547,0.6402405686167304,3.0996176675792126,1.0,0.0649906981326281,2.205488557308094,0.7967827285853777,0.36835482856244106,0.5465857228384133,0.5523693918053902
"frozenset({'Weekend_Label_Weekday', 'PageValues_Bin_Low', 'ProductRelated_Duration_Bin_Short', 'BounceRates_Bin_High', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High'})",0.11724702990577632,0.2609586235149529,0.09422367882015567,0.803633822501747,3.0795449932916235,1.0,0.06362705528472776,3.763587935053744,0.7649667880000968,0.33179457587997696,0.7342960979638383,0.5823506632131968
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High'})",0.11831216714461286,0.2609586235149529,0.09496108152396558,0.8026315789473684,3.075704370817152,1.0,0.06408650124083637,3.7444763075242373,0.765431026734367,0.3340057636887608,0.7329399579880965,0.5832624142774518
"frozenset({'BounceRates_Bin_High', 'PageValues_Bin_Low', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High'})",0.11954117165096272,0.2609586235149529,0.09594428512904547,0.8026045236463332,3.0756006942240175,1.0,0.06474898552164553,3.743963084346125,0.7664870196572259,0.33717247336596595,0.7329033493462856,0.5851327170821933
"frozenset({'BounceRates_Bin_High', 'Weekend_Label_Weekday', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High'})",0.12216304793117574,0.2609586235149529,0.0979926259729619,0.8021462105969149,3.073844427106859,1.0,0.06611312514045106,3.7352904825057824,0.7685646979571628,0.34367816091954023,0.7322832040283089,0.5888282073392738
"frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High'})",0.14682507169192954,0.2609586235149529,0.11741089717328963,0.7996651785714285,3.064337050067279,1.0,0.07909562856707941,3.689031049195554,0.7895979105510456,0.4043453724604965,0.7289261091423819,0.6247933428178963
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short', 'Revenue_Label_Revenue_No'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High'})",0.1480540761982794,0.2609586235149529,0.11823023351085621,0.7985611510791367,3.060106388986142,1.0,0.07959424558037526,3.66881254755077,0.7902074030175587,0.4065934065934066,0.7274322448914483,0.6258111877844663
"frozenset({'PageValues_Bin_Low', 'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High'})",0.14985661614092585,0.2609586235149529,0.11962310528471938,0.7982504100601422,3.058915621596243,1.0,0.0805167290119747,3.663161727889299,0.7917332278915515,0.4108047270680923,0.7270117799095382,0.628324577086586
"frozenset({'BounceRates_Bin_High', 'ProductRelated_Duration_Bin_Short'})","frozenset({'ProductRelated_Bin_Low', 'ExitRates_Bin_High'})",0.15297009422367883,0.2609586235149529,0.12191724702990578,0.7970005356186395,3.054126071342384,1.0,0.0819983818023419,3.6406075195186878,0.7940381893088864,0.41750841750841755,0.7253205695371946,0.632095244261439
"frozenset({'ProductRelated_Duration_Bin_Long', 'BounceRates_Bin_Low'})","frozenset({'ExitRates_Bin_Low', 'ProductRelated_Bin_High'})",0.13576403113478083,0.23203605079885292,0.09610815239655879,0.7079058539529269,3.050844261121283,1.0,0.06460600277151174,2.6291658343518605,0.7778221492880677,0.3537394451145959,0.6196512266612049,0.5610503846035821
"frozenset({'ProductRelated_Bin_High', 'PageValues_Bin_High'})","frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_Low'})",0.13437115936091765,0.22056534207292094,0.09029086439983613,0.6719512195121952,3.046495034972638,1.0,0.060653243670660356,2.3759718197033637,0.7760299863518808,0.3411764705882353,0.5791195873169707,0.540656144674374
"frozenset({'ProductRelated_Bin_High', 'Weekend_Label_Weekday', 'PageValues_Bin_High'})","frozenset({'ProductRelated_Duration_Bin_Long', 'ExitRates_Bin_Low'})",0.1002867677181483,0.22056534207292094,0.06726751331421549,0.670751633986928,3.0410563494838248,1.0,0.04514772808707454,2.367315189336835,0.7459786869158676,0.2652665589660743,0.5775805416598819,0.4878646728627062
"frozenset({'ProductRelated_Duration_Bin_Long', 'BounceRates_Bin_Low', 'Revenue_Label_Revenue_No'})","frozenset({'ExitRates_Bin_Low', 'ProductRelated_Bin_High'})",0.09414174518639902,0.23203605079885292,0.06538303973781237,0.6945169712793733,2.9931425262940508,1.0,0.04353876096944842,2.5139332696071732,0.7351072598282973,0.2507068803016023,0.6022169672959299,0.48814831614816123
"frozenset({'ProductRelated_Duration_Bin_Long', 'Weekend_Label_Weekday', 'BounceRates_Bin_Low'})","frozenset({'ExitRates_Bin_Low', 'ProductRelated_Bin_High'})",0.10380991396968456,0.23203605079885292,0.07169192953707497,0.6906077348066298,2.976294987046228,1.0,0.047604287065780695,2.4821691929537075,0.7409274090327299,0.2714019851116626,0.5971265766899517,0.49978833068015105
